Title,Abstract
"['automated', 'enrolment', 'system', 'kingdom', 'message', 'ministry', 'school', 'inc']","['world', 'change', 'many', 'thing', 'also', 'changing', 'way', 'developing', 'advance', 'participation', 'human', 'race', 'especially', 'technology', 'school', 'fully', 'developed', 'using', 'old', 'scenario', 'one', 'important', 'issue', 'must', 'concerned', 'kingdom', 'message', 'school', 'inc', 'one', 'school', 'facing', 'problem', 'manage', 'issue', 'researcher', 'inspired', 'address', 'concern', 'provided', 'answer', 'regarding', 'matter', 'hand', 'researcher', 'proposed', 'transform', 'manual', 'system', 'automated', 'one', 'secure', 'measure', 'needed', 'adopted', 'information', 'system', 'kmmsi', 'term', 'accessing', 'system', 'make', 'beneficial', 'institution', 'keywords', 'automated', 'system', 'enrolment', 'system', 'kmmsi']"
"['accredition', 'document', 'aggregator', 'using', 'multilabel', 'classifier']","['automatic', 'document', 'classification', 'adc', 'application', 'supervise', 'machine', 'learning', 'goal', 'predict', 'class', 'unseen', 'unlabeled', 'document', 'using', 'knowledge', 'acquired', 'training', 'sample', 'related', 'prelabeled', 'document', 'realworld', 'application', 'adc', 'attributed', 'multilabel', 'problem', 'event', 'one', 'document', 'categorized', 'multiple', 'class', 'proposed', 'explored', 'supervised', 'document', 'classification', 'multilabel', 'problem', 'classifying', 'accreditation', 'document', 'based', 'aaccup', 'instrument', 'criterion', 'parameter', 'accuracy', 'score', 'model', 'achieved', 'test', 'set', 'model', 'served', 'core', 'component', 'developing', 'expert', 'system', 'aggregating', 'accreditationrelated', 'document', 'developed', 'system', 'accuracy', 'score', 'validated', 'human', 'annotation', 'comparing', 'system', 'prediction', 'achieved', 'accuracy', 'score', 'system', 'evaluated', 'use', 'questionnaire', 'automating', 'classification', 'proposed', 'system', 'also', 'provide', 'centralized', 'repository', 'document', 'enabling', 'accreditation', 'committee', 'institute', 'administrator', 'monitor', 'manage', 'document', 'easily', 'thus', 'helping', 'institution', 'large', 'alleviating', 'workload', 'accreditation', 'activity', 'keywords', 'supervised', 'learning', 'document', 'classification', 'multilabel', 'accreditation']"
"['businessdriven', 'model', 'help', 'mitigate', 'electronic', 'waste']","['based', 'united', 'nation', 'global', 'ewaste', 'monitor', 'quantity', 'ewaste', 'generation', 'around', 'million', 'metric', 'tone', 'mt', 'kg', 'per', 'inhabitant', 'estimated', 'world', 'ewaste', 'generation', 'exceed', 'mt', 'expected', 'grow', 'mt', 'annual', 'growth', 'rate', 'mt', 'ewaste', 'generated', 'mt', 'documented', 'collected', 'properly', 'recycled', 'mt', 'documented', 'thrown', 'residual', 'waste', 'unknown', 'philippine', 'annually', 'generated', 'total', 'around', 'ton', 'ewaste', 'came', 'national', 'capital', 'region', 'alone', 'emb', 'denr', 'common', 'ewaste', 'country', 'cellular', 'phone', 'laptop', 'appliance', 'television', 'refrigerator', 'mitigate', 'prevalent', 'growth', 'electronic', 'waste', 'assessment', 'kind', 'waste', 'investigation', 'community', 'manages', 'conducted', 'businessdriven', 'model', 'developed', 'model', 'consisted', 'integrated', 'waste', 'management', 'model', 'modified', 'incorporate', 'businessdriven', 'people', 'may', 'see', 'mandate', 'motivation', 'help', 'mitigate', 'waste', 'raising', 'revenue', 'stream', 'keywords', 'businessdriven', 'electronic', 'waste', 'mitigation', 'model']"
"['automated', 'building', 'footprint', 'extraction', 'dsm', 'atm', 'arcgis']","['building', 'information', 'produced', 'earth', 'widely', 'used', 'development', 'simulation', 'different', 'manual', 'obtaining', 'building', 'footprint', 'laborious', 'timeconsuming', 'hence', 'aim', 'create', 'cater', 'automatic', 'extraction', 'building', 'footprint', 'focused', 'exclusive', 'use', 'lidarderived', 'digital', 'surface', 'model', 'dsm', 'digital', 'terrain', 'model', 'dtm', 'order', 'obtain', 'normalized', 'digital', 'surface', 'model', 'ndsm', 'able', 'extract', 'building', 'footprint', 'area', 'using', 'ndsm', 'knowledge', 'building', 'geometric', 'characteristic', 'height', 'slope', 'area', 'researcher', 'would', 'able', 'separate', 'building', 'feature', 'existing', 'surface', 'existing', 'tool', 'arcgis', 'collected', 'integrated', 'modelbuilder', 'order', 'create', 'interface', 'used', 'endtoend', 'tool', 'extracting', 'building', 'footprint', 'modelbuilder', 'model', 'represented', 'diagram', 'chain', 'together', 'sequence', 'process', 'geoprocessing', 'tool', 'using', 'output', 'one', 'process', 'input', 'another', 'user', 'process', 'provide', 'interface', 'parameter', 'may', 'define', 'keywords', 'ndsm', 'dtm', 'dsm', 'modelbuilder', 'building', 'footprint']"
"['bus', 'conductor', 'passenger', 'communication']","['growing', 'region', 'transportation', 'one', 'major', 'need', 'bus', 'one', 'major', 'vehicle', 'people', 'use', 'every', 'day', 'mean', 'transportation', 'one', 'application', 'track', 'road', 'developed', 'system', 'provide', 'riding', 'public', 'location', 'bus', 'also', 'help', 'passenger', 'reserve', 'seat', 'easy', 'business', 'transaction', 'system', 'enables', 'monitor', 'bus', 'road', 'even', 'weather', 'condition', 'system', 'use', 'smartphones', 'tablet', 'android', 'o', 'jelly', 'bean', 'higher', 'version', 'also', 'internet', 'connection', 'main', 'objective', 'help', 'riding', 'public', 'easy', 'way', 'knowing', 'bus', 'location', 'assurance', 'passenger', 'may', 'seat', 'developed', 'system', 'user', 'prepare', 'casier', 'travel', 'plan', 'keywords', 'smartphone', 'android', 'operating', 'system', 'jelly', 'bean']"
"['establishment', 'butuanon', 'language', 'database']","['butusson', 'dictionary', 'mobile', 'android', 'technology', 'offline', 'application', 'help', 'people', 'understand', 'butuanon', 'word', 'especially', 'teacher', 'student', 'implementation', 'k', 'mother', 'tongue', 'basedmulti', 'language', 'education', 'mtb', 'mle', 'system', 'portability', 'ease', 'use', 'includes', 'translation', 'english', 'visayan', 'term', 'including', 'example', 'butuanon', 'sample', 'usage', 'every', 'entry', 'essentially', 'significant', 'want', 'involved', 'learning', 'application', 'ran', 'exclusively', 'android', 'mobile', 'phone', 'written', 'java', 'using', 'android', 'jellybean', 'platform', 'addition', 'phone', 'must', 'java', 'enabled', 'screen', 'size', 'resolution', 'x', 'xhdpi', 'application', 'responded', 'quickly', 'user', 'need', 'either', 'visayan', 'english', 'medium', 'language', 'want', 'use', 'searching', 'since', 'application', 'basic', 'future', 'researcher', 'enhance', 'application', 'make', 'content', 'informative', 'entertaining', 'user', 'term', 'adding', 'butanon', 'word', 'educative', 'using', 'innovative', 'easily', 'understood', 'grasped', 'user', 'keywords', 'butuanon', 'language', 'mobile', 'based', 'android', 'technology', 'java', 'android', 'jellybean']"
"['knowledge', 'acquisition', 'instrumentbased', 'document', 'collection']","['csu', 'institution', 'higher', 'learning', 'endeavor', 'achieve', 'mission', 'vision', 'goal', 'objective', 'responsive', 'regional', 'national', 'goal', 'continually', 'maintain', 'quality', 'standard', 'accreditation', 'accreditation', 'one', 'way', 'keep', 'higher', 'educational', 'institution', 'check', 'standard', 'place', 'csu', 'continues', 'venture', 'sending', 'different', 'program', 'accreditation', 'consequently', 'prepares', 'accreditation', 'survey', 'visit', 'several', 'document', 'prepared', 'compiled', 'organized', 'accordance', 'aaccup', 'obqa', 'survey', 'instrument', 'growing', 'progressive', 'community', 'csu', 'faculty', 'member', 'engaged', 'various', 'academic', 'endeavor', 'accreditationrelated', 'activity', 'become', 'addon', 'assignment', 'adding', 'full', 'load', 'task', 'document', 'collection', 'accreditation', 'preparation', 'essential', 'job', 'accreditation', 'taskforce', 'need', 'comply', 'includes', 'reviewing', 'survey', 'instrument', 'meticulously', 'identify', 'critical', 'part', 'collect', 'appropriate', 'document', 'attached', 'support', 'document', 'specific', 'benchmark', 'statementsparameters', 'task', 'must', 'done', 'correctly', 'otherwise', 'resource', 'time', 'effort', 'wasted', 'apparently', 'process', 'tedious', 'hence', 'simplify', 'task', 'document', 'identification', 'acquired', 'extracted', 'knowledge', 'accreditation', 'expert', 'baseline', 'automation', 'document', 'collection', 'accreditation', 'knowledge', 'acquisition', 'instrumentbased', 'document', 'collection', 'aimed', 'acquire', 'knowledge', 'accreditation', 'document', 'collection', 'provide', 'methodology', 'analyze', 'identify', 'significant', 'rule', 'keywords', 'makeup', 'certain', 'document', 'accordingly', 'support', 'specific', 'benchmark', 'statement', 'survey', 'instrument', 'making', 'document', 'collection', 'manageable', 'efficient', 'keywords', 'accreditation', 'knowledge', 'acquisition', 'decision', 'tree', 'significant', 'word', 'obqa', 'survey', 'instrument']"
"['distribution', 'digital', 'content', 'using', 'secured', 'restbased', 'web', 'service']","['virtual', 'library', 'offer', 'different', 'variety', 'e', 'book', 'aid', 'student', 'one', 'problem', 'facing', 'right', 'securing', 'document', 'virtual', 'library', 'strictly', 'avoiding', 'plagiarism', 'issue', 'institution', 'unauthorized', 'redistribution', 'ebooks', 'virtual', 'library', 'possible', 'using', 'react', 'native', 'expo', 'sdk', 'researcher', 'developed', 'facility', 'enhances', 'security', 'feature', 'current', 'system', 'various', 'package', 'react', 'native', 'used', 'order', 'achieve', 'goal', 'expo', 'file', 'system', 'asyncstorage', 'react', 'native', 'pdf', 'reader', 'found', 'security', 'feature', 'developed', 'system', 'realible', 'user', 'testing', 'satisfaction', 'resulted', 'equivalent', 'good', 'prof', 'usability', 'developed', 'system', 'keywords', 'virtual', 'library', 'plagiarism', 'distribution', 'ebooks', 'security']"
"['automated', 'online', 'ability', 'test']","['undergone', 'thorough', 'development', 'process', 'reach', 'right', 'one', 'reliable', 'office', 'function', 'well', 'guidance', 'office', 'office', 'serf', 'counseling', 'testing', 'center', 'csu', 'caters', 'counseling', 'examining', 'student', 'according', 'ability', 'personality', 'development', 'wellbeing', 'item', 'module', 'test', 'follows', 'standard', 'standard', 'source', 'however', 'current', 'system', 'consumes', 'volume', 'paper', 'input', 'output', 'material', 'automated', 'online', 'ability', 'test', 'created', 'lessen', 'burden', 'guidance', 'personnel', 'checking', 'generating', 'providing', 'test', 'material', 'student', 'take', 'test', 'userfriendly', 'interface', 'fast', 'second', 'immediately', 'test', 'done', 'following', 'standard', 'unified', 'modeling', 'language', 'uml', 'aid', 'guidance', 'personnel', 'faculty', 'well', 'advice', 'technical', 'support', 'providing', 'automated', 'online', 'ability', 'test', 'make', 'testing', 'checking', 'lot', 'easy', 'guidance', 'personnel', 'automated', 'online', 'ability', 'test', 'guidance', 'personnel', 'sake', 'also', 'addressed', 'student', 'took', 'test', 'sheet', 'paper', 'shaded', 'answer', 'program', 'directly', 'system', 'would', 'contribute', 'modern', 'world', 'new', 'easy', 'way', 'administering', 'taking', 'test']"
"['rulesbased', 'scholarship', 'grant', 'identification']","['undergone', 'thorough', 'development', 'process', 'itreaches', 'right', 'one', 'reliable', 'office', 'function', 'well', 'student', 'scholarship', 'financial', 'assistance', 'unit', 'ssfau', 'caters', 'scholarship', 'grant', 'identification', 'office', 'mandate', 'ensure', 'individual', 'intellectually', 'capable', 'economically', 'handicapped', 'relates', 'one', 'office', 'current', 'undertaking', 'continuing', 'effort', 'helping', 'poor', 'deserving', 'student', 'access', 'education', 'identification', 'follows', 'standard', 'rule', 'standard', 'source', 'however', 'identification', 'may', 'sometimes', 'leadto', 'inconsistency', 'due', 'boredom', 'confusion', 'psychological', 'downside', 'automated', 'rulebased', 'scholarship', 'grant', 'identification', 'developed', 'aid', 'ssfau', 'administrator', 'staff', 'identifying', 'scholar', 'fit', 'stipend', 'grant', 'budget', 'allocation', 'adjustment', 'generating', 'report', 'development', 'system', 'done', 'following', 'standard', 'asrulebased', 'knowledge', 'base', 'expert', 'system', 'encompasses', 'world', 'artificial', 'intelligence', 'system', 'intelligently', 'expertly', 'act', 'containing', 'human', 'expertise', 'translated', 'code', 'rule', 'translated', 'predicated', 'code', 'stored', 'prolog', 'ruleset', 'file', 'easier', 'maintenance', 'keywords', 'rulebased', 'knowledge', 'base', 'expert', 'system', 'artificial', 'intelligence', 'scholarship', 'grant', 'stipend', 'prolog', 'inference', 'engine']"
"['ccarrds', 'information', 'education', 'communication', 'iec', 'monitoring', 'system']","['ccarrds', 'information', 'education', 'communication', 'iec', 'monitoring', 'system', 'basically', 'management', 'information', 'system', 'designed', 'developed', 'facilitate', 'efficient', 'effective', 'management', 'iec', 'material', 'ccarrd', 'particularly', 'inventory', 'status', 'material', 'distribution', 'release', 'well', 'determination', 'released', 'retained', 'material', 'developed', 'using', 'joomla', 'free', 'open', 'source', 'content', 'management', 'system', 'cm', 'opensource', 'technology', 'current', 'system', 'ccarrd', 'superseded', 'webbased', 'system', 'application', 'system', 'ccarrd', 'capability', 'controlling', 'managing', 'maximized', 'regulated', 'iec', 'material', 'thus', 'consortium', 'capacity', 'offer', 'adequate', 'service', 'maximized', 'regulated']"
"['agusan', 'national', 'high', 'school', 'webbased', 'student', 'information', 'system', 'sm', 'notification']","['change', 'information', 'technology', 'allow', 'school', 'utilize', 'database', 'application', 'online', 'student', 'information', 'system', 'thus', 'making', 'accessing', 'record', 'centralized', 'one', 'change', 'came', 'onlinebased', 'application', 'application', 'improved', 'traditionaltransaction', 'processing', 'system', 'agusan', 'national', 'high', 'school', 'anhs', 'still', 'using', 'semicomputer', 'based', 'system', 'paperbased', 'student', 'information', 'system', 'staff', 'find', 'tedious', 'searching', 'managing', 'student', 'record', 'also', 'laborious', 'due', 'repetition', 'process', 'done', 'filling', 'updating', 'record', 'institution', 'also', 'consists', 'large', 'population', 'student', 'making', 'service', 'le', 'convenient', 'faculty', 'student', 'researcher', 'developed', 'webbased', 'student', 'information', 'system', 'sm', 'notification', 'capable', 'handling', 'student', 'record', 'school', 'service', 'especially', 'enrolment', 'paper', 'focus', 'presenting', 'information', 'easy', 'intelligible', 'manner', 'provides', 'facility', 'like', 'online', 'enrolment', 'profile', 'creation', 'student', 'teacher', 'ranking', 'promotion', 'clearance', 'sm', 'notification', 'service', 'keywords', 'information', 'system', 'sm', 'notification', 'bootstrap', 'html', 'database', 'management']"
